title,link,published,category
На Украине введут компенсации военным ВСУ за нахождение в плену,https://lenta.ru/news/2022/12/27/plen/,"Tue, 27 Dec 2022 15:18:00 +0300",Бывший СССР
Косметолог раскрыла россиянкам способы уменьшить щеки,https://lenta.ru/news/2022/12/27/reducecheeks/,"Tue, 27 Dec 2022 15:14:41 +0300",Ценности
Более 30 рейсов отменили или задержали в аэропортах Москвы,https://lenta.ru/news/2022/12/27/msk/,"Tue, 27 Dec 2022 15:13:01 +0300",Путешествия
"Леопард пробрался в город, ранил 15 человек и попал на видео",https://lenta.ru/news/2022/12/27/leopard_attack/,"Tue, 27 Dec 2022 15:11:29 +0300",Из жизни
Кремль анонсировал поездку Путина в Псков,https://lenta.ru/news/2022/12/27/pskovss/,"Tue, 27 Dec 2022 15:11:00 +0300",Россия
Путин поговорил по телефону с восьмилетней девочкой из Запорожской области,https://lenta.ru/news/2022/12/27/putin_i_devochka/,"Tue, 27 Dec 2022 15:10:00 +0300",Россия
В ВСУ пожалели о захвате российской техники,https://lenta.ru/news/2022/12/27/vsu_troubles/,"Tue, 27 Dec 2022 15:09:35 +0300",Бывший СССР
Российского легкоатлета дисквалифицировали за допинг,https://lenta.ru/news/2022/12/27/doping/,"Tue, 27 Dec 2022 15:09:15 +0300",Спорт
Доверие финнов к правительству Санны Марин снизилось до рекордного минимума,https://lenta.ru/news/2022/12/27/sannamarin/,"Tue, 27 Dec 2022 15:08:21 +0300",Мир
Минцифры призвало одну категорию россиян обновить приложение «Госуслуги»,https://lenta.ru/news/2022/12/27/gosuslugi/,"Tue, 27 Dec 2022 15:07:31 +0300",Интернет и СМИ
Okko запустил уникальную систему рекомендаций для разного настроения и ситуаций,https://lenta.ru/news/2022/12/27/rec/,"Tue, 27 Dec 2022 15:06:00 +0300",Интернет и СМИ
На Украине уволили спецпредставителя по Приднестровью,https://lenta.ru/news/2022/12/27/ze_klimenko/,"Tue, 27 Dec 2022 14:58:00 +0300",Бывший СССР
Сербия начала возводить блокпосты на севере Косово,https://lenta.ru/news/2022/12/27/serbianblockpost/,"Tue, 27 Dec 2022 14:57:00 +0300",Мир
Перечислены самые ожидаемые смартфоны 2023 года,https://lenta.ru/news/2022/12/27/soon/,"Tue, 27 Dec 2022 14:54:00 +0300",Технологии
Задачу роста реальной зарплаты россиян перенесли на 2023 год,https://lenta.ru/news/2022/12/27/podozhdem/,"Tue, 27 Dec 2022 14:54:00 +0300",Экономика
В Тайване увеличили срок службы в армии в три раза,https://lenta.ru/news/2022/12/27/threeee/,"Tue, 27 Dec 2022 14:52:00 +0300",Мир
Российская армия нанесла поражение подразделениям десантно-штурмовой бригады ВСУ,https://lenta.ru/news/2022/12/27/briefss/,"Tue, 27 Dec 2022 14:50:00 +0300",Россия
Российские войска нанесли поражение подразделениям ВСУ в ДНР,https://lenta.ru/news/2022/12/27/porazhenie/,"Tue, 27 Dec 2022 14:49:00 +0300",Россия
Минсельхоз оценил необходимость заморозки цены на сахар,https://lenta.ru/news/2022/12/27/sugar/,"Tue, 27 Dec 2022 14:48:00 +0300",Экономика
Минобороны сообщило об уничтожении двух систем М777 производства США,https://lenta.ru/news/2022/12/27/minnn/,"Tue, 27 Dec 2022 14:47:00 +0300",Россия
Мэр Москвы рассказал о посвященных военнослужащим новогодних мероприятиях,https://lenta.ru/news/2022/12/27/novg/,"Tue, 27 Dec 2022 14:47:00 +0300",Россия
Паразитолог раскрыл опасность «пожирающей мозг» амебы для россиян,https://lenta.ru/news/2022/12/27/opasno/,"Tue, 27 Dec 2022 14:43:00 +0300",Путешествия
Звезда «Дома дракона» раскрыла секрет своей прически в сериале,https://lenta.ru/news/2022/12/27/pri4a_drakon/,"Tue, 27 Dec 2022 14:42:00 +0300",Ценности
Россиянка полдня возила незнакомца в машине и не замечала этого,https://lenta.ru/news/2022/12/27/unknown/,"Tue, 27 Dec 2022 14:38:36 +0300",Из жизни
На Украине заявили о росте потребления электричества,https://lenta.ru/news/2022/12/27/rostelectro/,"Tue, 27 Dec 2022 14:36:00 +0300",Бывший СССР
Российский командир рассказал о ведении боев в окопах времен Второй мировой,https://lenta.ru/news/2022/12/27/okopy/,"Tue, 27 Dec 2022 14:36:00 +0300",Россия
Япония решила нарастить поставки сжиженного газа из одной страны,https://lenta.ru/news/2022/12/27/ommm/,"Tue, 27 Dec 2022 14:35:00 +0300",Экономика
Песня All I Want for Christmas Is You стала самой прослушиваемой в Spotify,https://lenta.ru/news/2022/12/27/christmassong/,"Tue, 27 Dec 2022 14:33:00 +0300",Культура
Стало известно о прорыве в сборе на лечение медведя Диксона,https://lenta.ru/news/2022/12/27/dixondixon/,"Tue, 27 Dec 2022 14:31:30 +0300",69-я параллель
Отец задушившей троих детей россиянки рассказал о «выбивании бесов» в семье,https://lenta.ru/news/2022/12/27/vybivanie/,"Tue, 27 Dec 2022 14:25:00 +0300",Россия
СКР возбудил уголовное дело по факту убийства семьи в Макеевке,https://lenta.ru/news/2022/12/27/zaderz/,"Tue, 27 Dec 2022 14:25:00 +0300",Силовые структуры
Россияне массово захотели переехать в одну европейскую страну,https://lenta.ru/news/2022/12/27/spain_pereezd/,"Tue, 27 Dec 2022 14:22:00 +0300",Среда обитания
Минфин повысил минимальную розничную цену на игристые вина,https://www.vedomosti.ru/business/news/2022/12/27/957354-minfin-minimalnuyu-roznichnuyu-tsenu-igristie-vina,"Tue, 27 Dec 2022 21:50:42 +0300",Бизнес
МИД Болгарии вызвал российского посла после объявления в розыск Грозева,https://www.vedomosti.ru/politics/news/2022/12/27/957345-mid-bolgarii-rossiiskogo-posla,"Tue, 27 Dec 2022 21:21:10 +0300",Политика
Мишустин распорядился создать 16 военных учебных центров при федеральных вузах,https://www.vedomosti.ru/society/news/2022/12/27/957344-mishustin-16-voennih-uchebnih-tsentrov,"Tue, 27 Dec 2022 20:59:00 +0300",Общество
ЦБ предложил ввести потребительские кредиты для малоимущих заемщиков,https://www.vedomosti.ru/finance/news/2022/12/27/957342-tsb-predlozhil-potrebitelskie-krediti-maloimuschih-zaemschikov,"Tue, 27 Dec 2022 20:36:19 +0300",Финансы
Число жертв непогоды в США достигло 60,https://www.vedomosti.ru/society/news/2022/12/27/957341-chislo-zhertv,"Tue, 27 Dec 2022 20:18:33 +0300",Общество
KazanExpress может открыть первые в России бондовые склады в Казани и Москве,https://www.vedomosti.ru/business/news/2022/12/27/957340-kazanexpress-mozhet-otkrit,"Tue, 27 Dec 2022 19:32:02 +0300",Бизнес
Курс доллара превысил 71 рубль,https://www.vedomosti.ru/finance/news/2022/12/27/957331-kurs-dollara,"Tue, 27 Dec 2022 19:11:14 +0300",Финансы
Суд на Украине признал конституционным закон о переименовании УПЦ,https://www.vedomosti.ru/society/news/2022/12/27/957333-sud-na-ukraine,"Tue, 27 Dec 2022 18:46:23 +0300",Общество
Минприроды сообщило о переоформлении всех лицензий на недра на российские юрлица,https://www.vedomosti.ru/business/news/2022/12/27/957335-minprirodi-litsenzii-na-nedra,"Tue, 27 Dec 2022 18:33:28 +0300",Бизнес
Росавиация еще не получила от Сирии гарантий безопасного пролета,https://www.vedomosti.ru/society/news/2022/12/27/957330-rosaviatsiya-sirii-garantii-bezopasnogo-proleta,"Tue, 27 Dec 2022 18:19:08 +0300",Общество
Правительство выделило 34 млрд рублей на дотации приграничным регионам,https://www.vedomosti.ru/economics/news/2022/12/27/957325-pravitelstvo-videlilo-mlrd-dotatsii,"Tue, 27 Dec 2022 18:06:10 +0300",Экономика
Глава СПЧ анонсировал начало работы группы по вопросам СВО после Нового года,https://www.vedomosti.ru/society/news/2022/12/27/957314-glava-spch-anonsiroval-nachalo,"Tue, 27 Dec 2022 18:02:46 +0300",Общество
На Кубани сообщили о случаях оплаты украинской стороной фейков о спецоперации,https://www.vedomosti.ru/politics/news/2022/12/27/957322-na-kubani-soobschili-o-sluchayah,"Tue, 27 Dec 2022 17:55:26 +0300",Политика
Песков назвал подаренные лидерам стран СНГ перстни новогодними сувенирами,https://www.vedomosti.ru/politics/news/2022/12/27/957316-peskov-perstni,"Tue, 27 Dec 2022 17:50:37 +0300",Политика
В Кремле призвали с уважением относиться к переименованию должности главы Татарстана,https://www.vedomosti.ru/politics/news/2022/12/27/957311-v-kremle-prizvali-uvazheniem,"Tue, 27 Dec 2022 17:35:14 +0300",Политика
Песков: Россия не принуждает Армению присоединиться к Союзному государству,https://www.vedomosti.ru/politics/news/2022/12/27/957310-rossiya-ne-prinuzhdaet-armeniyu,"Tue, 27 Dec 2022 17:28:36 +0300",Политика
В ДНР заявили об отсутствии планов проводить массовые мероприятия на Новый год,https://www.vedomosti.ru/society/news/2022/12/27/957302-v-dnr-ob-otsutstvii-planov,"Tue, 27 Dec 2022 17:17:24 +0300",Общество
Правительство проверит расходование средств на нужды спецоперации,https://www.vedomosti.ru/politics/news/2022/12/27/957307-pravitelstvo-proverit-rashodovanie,"Tue, 27 Dec 2022 17:13:12 +0300",Политика
ФАС обвинила «Мегафон» в нарушении антимонопольного законодательства,https://www.vedomosti.ru/business/news/2022/12/27/957309-fas-megafon,"Tue, 27 Dec 2022 17:07:05 +0300",Бизнес
"Цены на жизненно важные лекарства выросли на 1,8% за 11 месяцев",https://www.vedomosti.ru/society/news/2022/12/27/957300-v-rossii-virosli,"Tue, 27 Dec 2022 17:00:54 +0300",Общество
Белоусов заявил о бессмысленности создания мобилизационной экономики в РФ,https://www.vedomosti.ru/economics/news/2022/12/27/957303-belousov-mobilizatsionnoi-ekonomiki,"Tue, 27 Dec 2022 16:48:10 +0300",Экономика
МИД подтвердил выполнение Россией всех обязательств по поставкам военной продукции,https://www.vedomosti.ru/politics/news/2022/12/27/957298-mid-podtverdil-vipolnenie-obyazatelstv,"Tue, 27 Dec 2022 16:24:28 +0300",Политика
Путин поговорил по телефону с загадавшей побывать в Крыму и у Деда Мороза девочкой,https://www.vedomosti.ru/society/news/2022/12/27/957289-putin-pogovoril-s-devochkoi,"Tue, 27 Dec 2022 16:14:18 +0300",Общество
Минобороны сообщило об уничтожении до 60 украинских военных на Донецком направлении,https://www.vedomosti.ru/politics/news/2022/12/27/957292-minoboroni-unichtozhenii-donetskom-napravlenii,"Tue, 27 Dec 2022 16:09:23 +0300",Политика
Яшина этапировали в СИЗО в Ижевске,https://www.vedomosti.ru/society/news/2022/12/27/957294-yashina-v-sizo,"Tue, 27 Dec 2022 16:02:09 +0300",Общество
Путин 28 декабря посетит завод «Титан-Полимер» в Псковской области,https://www.vedomosti.ru/politics/news/2022/12/27/957288-putin-titan-polimer,"Tue, 27 Dec 2022 15:33:59 +0300",Политика
Сирия открыла воздушное пространство для российских гражданских самолетов,https://www.vedomosti.ru/society/news/2022/12/27/957283-siriya-otkrila-vozdushnoe-prostranstvo,"Tue, 27 Dec 2022 15:29:42 +0300",Общество
Белоусов спрогнозировал инфляцию в России ниже прогноза в 2023 году,https://www.vedomosti.ru/economics/news/2022/12/27/957276-belousov-sprognoziroval-inflyatsiyu-v-rossii,"Tue, 27 Dec 2022 15:24:37 +0300",Экономика
"Белоусов заявил, что в 2023 году российской экономике будет легче",https://www.vedomosti.ru/economics/news/2022/12/27/957277-belousov-2023-godu-ekonomike-budet-legche,"Tue, 27 Dec 2022 15:09:02 +0300",Экономика
В Минсельхозе оценили ситуацию на рынке сахара,https://www.vedomosti.ru/economics/news/2022/12/27/957266-v-minselhoze-otsenili-situatsiyu-na-rinke-sahara,"Tue, 27 Dec 2022 15:01:40 +0300",Экономика
Минцифры рекомендовало обновить приложение «Госуслуги» на Android,https://www.vedomosti.ru/technology/news/2022/12/27/957269-mintsifri-gosuslugi-android,"Tue, 27 Dec 2022 14:50:37 +0300",Технологии
Spiegel: граф Ламбсдорф может стать новым послом Германии в Москве,https://www.vedomosti.ru/politics/news/2022/12/27/957261-graf-mozhet-stat-poslom,"Tue, 27 Dec 2022 14:41:36 +0300",Политика
СК возбудил уголовное дело после убийства семьи из восьми человек в Макеевке,https://www.vedomosti.ru/society/news/2022/12/27/957263-sk-ugolovnoe-delo-ubiistva-semi-makeevke,"Tue, 27 Dec 2022 14:31:22 +0300",Общество
В ЦБ назвали условия для смены доллара в экспортных контрактах на рубли,https://www.vedomosti.ru/finance/news/2022/12/27/957259-v-tsb-nazvali-usloviya,"Tue, 27 Dec 2022 14:25:14 +0300",Финансы
Тайвань увеличит срок службы в армии с 4 месяцев до года,https://www.vedomosti.ru/politics/news/2022/12/27/957253-taivan-uvelichit-srok,"Tue, 27 Dec 2022 14:22:09 +0300",Политика
Турпоток из России за границу вырос более чем на 20% в 2022 году,https://www.vedomosti.ru/society/news/2022/12/27/957250-turpotok-iz-rossii-viros,"Tue, 27 Dec 2022 14:17:35 +0300",Общество
Суд приговорил военного к году и восьми месяцам колонии за отказ от участия в СВО,https://www.vedomosti.ru/society/news/2022/12/27/957256-sud-prigovoril-voennogo,"Tue, 27 Dec 2022 14:14:21 +0300",Общество
В мэрии Москвы напомнили о бесплатном проезде на транспорте в новогоднюю ночь,https://www.vedomosti.ru/society/news/2022/12/27/957254-sobyanin-napomnil,"Tue, 27 Dec 2022 14:04:18 +0300",Общество
Путин и Пашинян обсудили ситуацию в Нагорном Карабахе,https://www.vedomosti.ru/politics/news/2022/12/27/957242-putin-i-pashinyan-obsudili,"Tue, 27 Dec 2022 13:37:01 +0300",Политика
Берлускони допустил «просвет» в урегулировании украинского кризиса,https://www.vedomosti.ru/politics/news/2022/12/27/957243-berluskoni-dopustil-prosvet,"Tue, 27 Dec 2022 13:30:51 +0300",Политика
90% самолетов иностранного производства получили сертификаты летной годности,https://www.vedomosti.ru/business/news/2022/12/27/957245-90-samoletov-inostrannogo-proizvodstva-poluchili-sertifikati,"Tue, 27 Dec 2022 13:27:49 +0300",Бизнес
Роструд напомнил об оплате за выход на работу в праздничные дни,https://www.vedomosti.ru/society/news/2022/12/27/957238-rostrud-napomnil-ob-oplate-za-vihod-na-rabotu,"Tue, 27 Dec 2022 13:11:33 +0300",Общество
"Военные Южной Кореи извинились за то, что не сбили беспилотники КНДР",https://www.vedomosti.ru/politics/news/2022/12/27/957240-voennie-yuzhnoi-korei-izvinilis,"Tue, 27 Dec 2022 13:07:14 +0300",Политика
Правительство расширило меры поддержки станкоинструментальной промышленности,https://www.vedomosti.ru/business/news/2022/12/27/957239-pravitelstvo-rasshirilo-meri-podderzhki-stankoinstrumentalnoi,"Tue, 27 Dec 2022 13:00:33 +0300",Бизнес
Пассажирское наземное сообщение с Китаем может открыться в начале 2023 года,https://www.vedomosti.ru/society/news/2022/12/27/957232-passazhirskoe-nazemnoe-soobschenie-s-kitaem-mozhet-otkritsya,"Tue, 27 Dec 2022 12:43:37 +0300",Общество
В аэропортах Москвы из-за непогоды вновь задержаны или отменены свыше 30 рейсов,https://www.vedomosti.ru/society/news/2022/12/27/957221-v-aeroportah-moskvi-vnov-zaderzhani-ili-otmeneni,"Tue, 27 Dec 2022 12:31:25 +0300",Общество
В Воронежской области запретили использование фейерверков в граничащих с ЛНР районах,https://www.vedomosti.ru/society/news/2022/12/27/957226-v-voronezhskoi-oblasti-zapretili-ispolzovanie-feierverkov,"Tue, 27 Dec 2022 12:28:56 +0300",Общество
Лукашенко: Москва и Минск расставили многие точки над i,https://www.vedomosti.ru/politics/news/2022/12/27/957223-lukashenko-moskva-i-minsk-rasstavili-mnogie-tochki,"Tue, 27 Dec 2022 12:28:02 +0300",Политика
В Москве открыли памятник погибшему главе МЧС Зиничеву,https://www.vedomosti.ru/society/news/2022/12/27/957224-pamyatnik-pogibshemu-glave-mchs-zinichevu,"Tue, 27 Dec 2022 12:22:51 +0300",Общество
Лидеры СНГ во второй день саммита встретились в Русском музее,https://www.vedomosti.ru/politics/news/2022/12/27/957222-lideri-sng-vo-vtoroi-den-sammita-vstretilis,"Tue, 27 Dec 2022 12:13:57 +0300",Политика
Лавров: Россия больше не будет инициировать совместные проекты с ЕС,https://www.vedomosti.ru/politics/news/2022/12/27/957215-lavrov-rossiya-bolshe-ne-budut-initsiirovat-sovmestnie-proekti,"Tue, 27 Dec 2022 11:49:22 +0300",Политика
Силуанов спрогнозировал снижение инфляции в первой половине 2023 года,https://www.vedomosti.ru/economics/news/2022/12/27/957211-siluanov-sprognoziroval-snizhenie-inflyatsii,"Tue, 27 Dec 2022 11:47:15 +0300",Экономика
Свиной грипп обнаружили во всех регионах России,https://www.vedomosti.ru/society/news/2022/12/27/957213-svinoi-gripp-obnaruzhili-vo-vseh-regionah,"Tue, 27 Dec 2022 11:42:37 +0300",Общество
Аксенов оценил объем вложенных в экономику Крыма частных инвестиций,https://www.vedomosti.ru/economics/news/2022/12/27/957210-aksenov-otsenil-obem-vlozhennih-v-ekonomiku-krima,"Tue, 27 Dec 2022 11:24:52 +0300",Экономика
Расходы бюджета на поддержку семей с детьми составили более 1 трлн рублей,https://www.vedomosti.ru/society/news/2022/12/27/957209-rashodi-byudzheta-na-podderzhku-semei-s-detmi-bolee-1-trln,"Tue, 27 Dec 2022 11:10:24 +0300",Экономика
«Тинькофф» выпустил первый отечественный банкомат,https://www.vedomosti.ru/finance/news/2022/12/27/957199-tinkoff-vipustil-pervii-otechestvennii-bankomat,"Tue, 27 Dec 2022 11:09:17 +0300",Финансы
Маск счел предсказания Медведева на 2023 год абсурдными,https://www.vedomosti.ru/politics/news/2022/12/27/957201-mask-schel-predskazaniya-medvedeva-absurdnimi,"Tue, 27 Dec 2022 10:48:18 +0300",Политика
Силуанов: правительство пока не определилось с налогами для уехавших россиян,https://www.vedomosti.ru/finance/news/2022/12/27/957200-siluanov-pravitelstvo-poka-ne-opredelilos-s-pozitsiei-po,"Tue, 27 Dec 2022 10:43:45 +0300",Финансы
Белоусов: крепкий рубль уже сыграл свою роль для экономики,https://www.vedomosti.ru/economics/news/2022/12/27/957190-belousov-krepkii-rubl-uzhe-sigral-svoyu-rol,"Tue, 27 Dec 2022 10:32:44 +0300",Экономика
ВТБ закрыл сделку по покупке банка «ФК Открытие»,https://www.vedomosti.ru/business/news/2022/12/27/957198-vtb-zakril-sdelku-po-pokupke-banka-otkritie,"Tue, 27 Dec 2022 10:20:55 +0300",Бизнес
В ДНР задержали подозреваемых в убийстве семьи из восьми человек в Макеевке,https://www.vedomosti.ru/society/news/2022/12/27/957196-v-dnr-zaderzhali-podozrevaemih-v-ubiistve-semi-iz-vosmi-chelovek,"Tue, 27 Dec 2022 10:14:47 +0300",Общество
В Хабаровском крае два человека умерли из-за гриппа,https://www.vedomosti.ru/society/news/2022/12/27/957194-v-habarovskom-krae-dva-cheloveka-pogibli,"Tue, 27 Dec 2022 09:55:06 +0300",Общество
В ООН подтвердили готовность Гутерриша стать посредником в переговорах по Украине,https://www.vedomosti.ru/politics/news/2022/12/27/957191-v-oon-podtverdili-gotovnost-guterrisha-stat-posrednikom-v-peregovorah,"Tue, 27 Dec 2022 09:54:04 +0300",Политика
ЕС запретил юристам консультировать российские компании по вопросам санкций,https://www.vedomosti.ru/politics/news/2022/12/27/957193-es-zapretil-yuristam-konsultirovat-rossiiskie-kompanii,"Tue, 27 Dec 2022 09:51:39 +0300",Политика
В ЦБ допустили возврат экономики на докризисный уровень в 2025 году,https://www.vedomosti.ru/economics/news/2022/12/27/957188-v-tsb-dopustili-vozvrat-ekonomiki-rossii-na-dokrizisnii-uroven,"Tue, 27 Dec 2022 09:29:15 +0300",Экономика
В Херсонской области задержали девушку за передачу данных о военных,https://www.vedomosti.ru/society/news/2022/12/27/957185-v-hersonskoi-oblasti-zaderzhali-devushku-za-peredachu-dannih,"Tue, 27 Dec 2022 09:26:20 +0300",Общество
Минобороны предложило увеличить максимальную зарплату главам предприятий,https://www.vedomosti.ru/society/news/2022/12/27/957184-minoboroni-predlozhilo-uvelichit-maksimalnuyu-zarplatu,"Tue, 27 Dec 2022 09:07:00 +0300",Общество
"Китай упростит выдачу гостевых, деловых и учебных виз",https://www.vedomosti.ru/society/news/2022/12/27/957183-kitai-uprostit-vidachu-viz,"Tue, 27 Dec 2022 08:45:58 +0300",Общество
Байден ввел режим ЧС в Нью-Йорке из-за снежной бури,https://www.vedomosti.ru/society/news/2022/12/27/957182-baiden-vvel-rezhim-chs-v-nyu-iorke,"Tue, 27 Dec 2022 08:21:06 +0300",Общество
Сербия привела армию в боевую готовность,https://www.vedomosti.ru/politics/news/2022/12/27/957181-serbiya-privela-armiyu-v-visshuyu-stepen-boegotovnosti,"Tue, 27 Dec 2022 07:59:28 +0300",Политика
Лавров: США угрожают «физическим устранением» президента России,https://www.vedomosti.ru/politics/news/2022/12/27/957180-lavrov-ssha-ugrozhayut-fizicheskim-ustraneniem-prezidenta-rossii,"Tue, 27 Dec 2022 07:28:24 +0300",Политика
Песков: Россия не будет вести переговоры на условиях Украины,https://www.vedomosti.ru/politics/news/2022/12/26/957169-peskov-rossiya-ne-budet,"Mon, 26 Dec 2022 22:59:46 +0300",Политика
Первое судно с российскими удобрениями для Африки прибудет в порт назначения 31 декабря,https://tass.ru/ekonomika/16701075,"Tue, 27 Dec 2022 21:49:46 +0300",Экономика
"Ректор СПбПУ заявил, что программа ""Приоритет-2030"" помогла вузу в сфере импортозамещения",https://tass.ru/ekonomika/16701057,"Tue, 27 Dec 2022 21:48:15 +0300",Экономика
"В США в 2022 году более 43,6 тыс. человек погибли в инцидентах со стрельбой",https://tass.ru/mezhdunarodnaya-panorama/16701039,"Tue, 27 Dec 2022 21:42:30 +0300",Мир
"""Аэрофлот"" запустил новые рейсы из шести регионов РФ в Минеральные Воды",https://tass.ru/ekonomika/16701021,"Tue, 27 Dec 2022 21:41:47 +0300",Экономика
СПЧ будет добиваться гуманной меры пресечения для журналистки Баязитовой,https://tass.ru/obschestvo/16701027,"Tue, 27 Dec 2022 21:37:43 +0300",Общество
Получившая в подарок от Путина поездку к Деду Морозу девочка рассказала о путешествии,https://tass.ru/obschestvo/16700991,"Tue, 27 Dec 2022 21:30:21 +0300",Общество
"""Ситимобил"" обратился в полицию из-за утечки данных",https://tass.ru/proisshestviya/16700953,"Tue, 27 Dec 2022 21:16:33 +0300",Происшествия
Объекты рекреации на суше будут определять правила использования водных участков,https://tass.ru/obschestvo/16700929,"Tue, 27 Dec 2022 21:14:12 +0300",Общество
Мирошник: отмена Киевом экспертизы для строительства ЛЭП упростит коррупционные схемы,https://tass.ru/ekonomika/16700915,"Tue, 27 Dec 2022 21:10:11 +0300",Экономика
В Узбекистане возбудили уголовное дело по факту смерти 18 детей от препарата против ОРВИ,https://tass.ru/mezhdunarodnaya-panorama/16700885,"Tue, 27 Dec 2022 21:07:15 +0300",Мир
"Ответ Москвы на потолок цен на нефть и попытки ""выселить"" УПЦ. Ситуация вокруг Украины",https://tass.ru/mezhdunarodnaya-panorama/16700805,"Tue, 27 Dec 2022 21:05:31 +0300",Мир
Эксперт спрогнозировал рост цен на газ в Италии на 20%,https://tass.ru/ekonomika/16700865,"Tue, 27 Dec 2022 21:04:57 +0300",Экономика
"Байден заявил, что авиакомпании США должны понести ответственность за отмену рейсов",https://tass.ru/ekonomika/16700879,"Tue, 27 Dec 2022 21:04:10 +0300",Экономика
Суд в Анголе арестовал активы дочери экс-президента страны на сумму в $1 млрд,https://tass.ru/mezhdunarodnaya-panorama/16700855,"Tue, 27 Dec 2022 21:03:27 +0300",Мир
"Матыцин считает, что решение задачи участия России в Олимпиаде усилит позиции МОК",https://tass.ru/sport/16700873,"Tue, 27 Dec 2022 21:01:56 +0300",Спорт
В Гондурасе число прибывающих иностранных мигрантов в 2022 году выросло на 954%,https://tass.ru/mezhdunarodnaya-panorama/16700833,"Tue, 27 Dec 2022 21:00:31 +0300",Мир
В Калмыкии осудили двух участников террористического сообщества,https://tass.ru/proisshestviya/16700821,"Tue, 27 Dec 2022 20:58:27 +0300",Происшествия
Кабмин продлил возможность отклонения добычи сырья от техпроектов до конца 2023 года,https://tass.ru/ekonomika/16700841,"Tue, 27 Dec 2022 20:56:12 +0300",Экономика
СМИ: бой между чемпионом Bellator Немковым и Ромеро отменили,https://tass.ru/sport/16700827,"Tue, 27 Dec 2022 20:55:35 +0300",Спорт
"""Ростелеком"" переведет госсистему ""ЕИАС"" ФАС России на платформу ""Гостех""",https://tass.ru/ekonomika/16700815,"Tue, 27 Dec 2022 20:52:44 +0300",Экономика
"В Киеве предупредили, что экстренные отключения света продлятся всю зиму",https://tass.ru/ekonomika/16700807,"Tue, 27 Dec 2022 20:50:38 +0300",Экономика
ЦБ считает целесообразным вернуться к накоплению банками буферов капитала,https://tass.ru/ekonomika/16700783,"Tue, 27 Dec 2022 20:45:37 +0300",Экономика
Лавров и глава МИД Сирии обсудили задачи комплексного урегулирования в арабской республике,https://tass.ru/politika/16700773,"Tue, 27 Dec 2022 20:44:32 +0300",Политика
"Зарипов надеется, что Билялетдинов даст ему шанс проявить себя в матчах ""Ак Барса""",https://tass.ru/sport/16700767,"Tue, 27 Dec 2022 20:41:08 +0300",Спорт
Париж поставит Варшаве два спутника наблюдения,https://tass.ru/mezhdunarodnaya-panorama/16700761,"Tue, 27 Dec 2022 20:40:09 +0300",Мир
Израильские ВВС преодолели звуковой барьер над городом Набатия на юге Ливана,https://tass.ru/mezhdunarodnaya-panorama/16700751,"Tue, 27 Dec 2022 20:37:05 +0300",Мир
Аукцион на Полмостундровское месторождение лития пройдет в 2023 году,https://tass.ru/ekonomika/16700757,"Tue, 27 Dec 2022 20:36:45 +0300",Экономика
"""Газпром нефть"" получила участок недр в Карском море для геологоразведки",https://tass.ru/ekonomika/16700743,"Tue, 27 Dec 2022 20:34:36 +0300",Экономика
Пробки 10 баллов на улицах Москвы сохранялись почти 70 минут,https://tass.ru/moskva/16700653,"Tue, 27 Dec 2022 20:32:18 +0300",Москва
Число самозанятых в Карачаево-Черкесии увеличилось более чем вдвое в 2022 году,https://tass.ru/ekonomika/16700243,"Tue, 27 Dec 2022 20:31:37 +0300",Экономика
Подмосковье заняло в 2022 году первое место в РФ по уровню миграционной преступности,https://tass.ru/obschestvo/16700711,"Tue, 27 Dec 2022 20:29:08 +0300",Общество
"В Петербурге обрушились строительные леса жилого комплекса ""Лондон парк""",https://tass.ru/proisshestviya/16700705,"Tue, 27 Dec 2022 20:27:09 +0300",Происшествия
"РСПП: бизнес оценил деловой климат в декабре лучше, чем в ноябре",https://tass.ru/ekonomika/16700601,"Tue, 27 Dec 2022 20:18:06 +0300",Экономика
Иракские войска приступили к выполнению задач на границах с Ираном и Турцией,https://tass.ru/mezhdunarodnaya-panorama/16700671,"Tue, 27 Dec 2022 20:16:21 +0300",Мир
Российская часть Bazelevs намерена делать упор на игровое кино,https://tass.ru/kultura/16700645,"Tue, 27 Dec 2022 20:14:05 +0300",Культура
NBC: число погибших во время снежной бури в США достигло 63,https://tass.ru/proisshestviya/16700453,"Tue, 27 Dec 2022 20:13:05 +0300",Происшествия
Эксперты: российские аграрии могут недобрать 2 млн тонн кукурузы из-за непогоды,https://tass.ru/ekonomika/16700649,"Tue, 27 Dec 2022 20:11:20 +0300",Экономика
Все пограничные переходы между Молдавией и Украиной восстановили работу после сбоев,https://tass.ru/mezhdunarodnaya-panorama/16700547,"Tue, 27 Dec 2022 20:08:48 +0300",Мир
Мишустин поручил создать 16 новых военных учебных центров при федеральных вузах,https://tass.ru/obschestvo/16700655,"Tue, 27 Dec 2022 20:08:30 +0300",Общество
Мантуров: снижение производства в обрабатывающей промышленности в 2022 году не превысит 3%,https://tass.ru/ekonomika/16700589,"Tue, 27 Dec 2022 20:08:07 +0300",Экономика
Глава Минвостокразвития заявил о необходимости обогнать по экспорту оленины Новую Зеландию,https://tass.ru/ekonomika/16700491,"Tue, 27 Dec 2022 20:07:08 +0300",Экономика
Российский рынок акций закрылся разнонаправленной динамикой основных индексов,https://tass.ru/ekonomika/16700575,"Tue, 27 Dec 2022 20:06:20 +0300",Экономика
